state,county,NAME,median_age,pop_white,pop_black,pop_hispanic
46,129,"Walworth County, South Dakota",43.0,79.4,4.8,2.1
46,027,"Clay County, South Dakota",25.0,89.1,1.2,2.8
46,037,"Day County, South Dakota",48.0,87.1,0.6,2.1
46,043,"Douglas County, South Dakota",47.3,95.2,0.0,0.6
46,063,"Harding County, South Dakota",42.7,91.4,2.1,2.0
46,089,"McPherson County, South Dakota",50.0,95.8,0.0,0.6
46,109,"Roberts County, South Dakota",38.5,58.5,0.6,3.3
46,119,"Sully County, South Dakota",45.5,95.4,0.0,1.4
46,083,"Lincoln County, South Dakota",34.6,94.7,1.2,2.0
46,079,"Lake County, South Dakota",43.2,94.6,0.4,1.5
46,081,"Lawrence County, South Dakota",41.9,93.0,0.8,3.2
46,029,"Codington County, South Dakota",38.8,94.7,0.6,2.3
46,019,"Butte County, South Dakota",40.5,94.3,0.7,3.5
46,031,"Corson County, South Dakota",28.7,29.2,0.5,0.4
46,045,"Edmunds County, South Dakota",43.1,97.9,0.1,1.8
46,021,"Campbell County, South Dakota",51.3,99.2,0.0,0.3
46,007,"Bennett County, South Dakota",29.0,35.5,0.1,8.3
46,055,"Haakon County, South Dakota",46.5,94.6,0.0,0.9
46,075,"Jones County, South Dakota",55.9,98.6,0.0,0.0
46,093,"Meade County, South Dakota",36.2,90.9,1.9,4.2
46,125,"Turner County, South Dakota",43.0,97.6,0.3,2.3
46,013,"Brown County, South Dakota",36.9,90.0,2.2,2.6
46,061,"Hanson County, South Dakota",36.3,99.6,0.0,0.0
46,087,"McCook County, South Dakota",40.0,95.5,0.8,3.5
46,095,"Mellette County, South Dakota",33.0,40.7,0.0,5.0
46,105,"Perkins County, South Dakota",47.0,96.4,0.0,1.6
46,103,"Pennington County, South Dakota",38.6,82.9,1.1,5.0
46,127,"Union County, South Dakota",40.6,94.1,0.8,3.0
46,097,"Miner County, South Dakota",44.1,96.5,0.9,2.0
46,137,"Ziebach County, South Dakota",31.6,23.6,0.0,0.4
46,039,"Deuel County, South Dakota",44.4,99.6,0.0,2.9
46,009,"Bon Homme County, South Dakota",42.8,88.7,1.5,2.8
46,015,"Brule County, South Dakota",41.0,86.6,0.0,2.6
46,047,"Fall River County, South Dakota",51.3,86.8,0.3,4.1
46,053,"Gregory County, South Dakota",45.5,88.1,0.0,0.6
46,102,"Oglala Lakota County, South Dakota",25.3,5.0,0.1,3.9
47,119,"Maury County, Tennessee",38.8,84.3,11.6,5.7
47,173,"Union County, Tennessee",42.3,97.7,0.4,1.6
47,125,"Montgomery County, Tennessee",30.6,70.9,20.0,9.9
47,043,"Dickson County, Tennessee",39.4,92.4,4.2,3.4
47,129,"Morgan County, Tennessee",41.1,94.0,5.1,1.3
47,061,"Grundy County, Tennessee",43.2,84.8,0.7,1.2
47,123,"Monroe County, Tennessee",43.6,94.7,2.1,4.3
47,079,"Henry County, Tennessee",45.4,89.5,8.5,2.5
47,029,"Cocke County, Tennessee",44.9,94.9,2.1,2.3
47,033,"Crockett County, Tennessee",40.4,78.8,13.2,10.4
47,041,"DeKalb County, Tennessee",41.2,94.1,1.5,8.0
47,095,"Lake County, Tennessee",40.2,67.9,29.1,2.2
47,093,"Knox County, Tennessee",37.3,85.5,8.8,4.1
47,101,"Lewis County, Tennessee",43.9,95.4,1.6,2.2
47,107,"McMinn County, Tennessee",42.7,92.2,3.8,3.9
47,117,"Marshall County, Tennessee",39.0,89.6,7.4,5.1
47,131,"Obion County, Tennessee",43.0,85.1,10.1,4.2
47,143,"Rhea County, Tennessee",40.2,94.4,2.2,4.9
47,151,"Scott County, Tennessee",38.9,98.0,0.5,0.9
47,167,"Tipton County, Tennessee",37.5,78.0,18.1,2.7
47,001,"Anderson County, Tennessee",43.3,91.3,3.3,2.8
47,045,"Dyer County, Tennessee",40.1,82.2,13.0,3.3
47,049,"Fentress County, Tennessee",45.0,97.8,0.2,1.5
47,053,"Gibson County, Tennessee",40.1,78.1,17.7,2.7
47,065,"Hamilton County, Tennessee",39.6,75.4,19.4,5.5
47,105,"Loudon County, Tennessee",47.5,94.5,1.0,8.5
47,149,"Rutherford County, Tennessee",33.3,77.4,14.3,7.8
47,159,"Smith County, Tennessee",40.7,95.0,2.6,2.6
47,189,"Wilson County, Tennessee",40.2,88.0,7.0,4.0
47,163,"Sullivan County, Tennessee",44.9,94.5,2.0,1.8
47,177,"Warren County, Tennessee",40.2,91.8,1.5,8.9
47,179,"Washington County, Tennessee",39.9,91.3,4.2,3.4
47,005,"Benton County, Tennessee",47.4,94.4,3.2,1.7
47,013,"Campbell County, Tennessee",43.8,97.5,0.3,1.2
47,015,"Cannon County, Tennessee",42.0,96.0,1.7,2.1
47,047,"Fayette County, Tennessee",45.4,69.7,27.4,2.6
47,067,"Hancock County, Tennessee",44.6,97.8,0.6,0.8
47,091,"Johnson County, Tennessee",46.1,94.3,3.3,2.0
47,103,"Lincoln County, Tennessee",43.1,89.6,7.0,3.4
47,127,"Moore County, Tennessee",45.3,93.3,1.3,0.2
47,051,"Franklin County, Tennessee",41.9,90.0,5.2,3.3
47,009,"Blount County, Tennessee",43.4,94.0,2.6,3.3
47,019,"Carter County, Tennessee",44.9,96.5,1.5,1.8
47,057,"Grainger County, Tennessee",44.6,97.8,0.4,3.2
47,097,"Lauderdale County, Tennessee",38.2,62.3,33.5,2.4
47,099,"Lawrence County, Tennessee",39.4,95.5,1.7,2.1
47,115,"Marion County, Tennessee",43.1,93.3,2.1,1.8
47,133,"Overton County, Tennessee",42.9,97.6,0.6,1.4
47,165,"Sumner County, Tennessee",39.6,87.7,7.1,4.7
47,169,"Trousdale County, Tennessee",36.0,85.2,9.5,0.7
47,187,"Williamson County, Tennessee",39.2,89.2,4.3,4.7
47,027,"Clay County, Tennessee",48.8,94.7,3.4,0.7
47,059,"Greene County, Tennessee",44.5,94.8,2.1,2.8
47,157,"Shelby County, Tennessee",35.4,39.3,53.5,6.2
47,175,"Van Buren County, Tennessee",47.1,96.8,0.2,1.0
47,077,"Henderson County, Tennessee",41.4,89.5,7.8,2.2
47,081,"Hickman County, Tennessee",40.8,92.1,5.0,2.4
47,089,"Jefferson County, Tennessee",43.4,95.5,1.8,3.6
47,153,"Sequatchie County, Tennessee",43.3,97.1,0.2,3.5
47,155,"Sevier County, Tennessee",42.7,94.8,0.8,5.8
47,017,"Carroll County, Tennessee",42.9,86.6,10.3,2.6
47,023,"Chester County, Tennessee",37.5,85.9,10.4,1.1
47,037,"Davidson County, Tennessee",34.3,63.8,27.4,10.2
47,087,"Jackson County, Tennessee",46.6,95.9,0.7,2.0
47,135,"Perry County, Tennessee",43.0,94.3,3.5,2.4
47,145,"Roane County, Tennessee",46.3,94.0,2.4,1.8
47,121,"Meigs County, Tennessee",44.7,96.3,2.0,2.0
47,063,"Hamblen County, Tennessee",40.4,87.9,4.3,11.6
47,075,"Haywood County, Tennessee",40.4,45.0,50.6,4.4
48,143,"Erath County, Texas",30.0,89.6,1.7,20.9
48,039,"Brazoria County, Texas",35.6,73.0,13.7,30.2
48,345,"Motley County, Texas",38.3,86.5,1.6,19.4
48,129,"Donley County, Texas",41.6,89.7,5.1,11.0
48,013,"Atascosa County, Texas",35.4,92.8,0.3,63.9
48,083,"Coleman County, Texas",46.5,92.5,3.0,17.5
48,353,"Nolan County, Texas",38.5,87.6,5.0,36.9
48,229,"Hudspeth County, Texas",37.6,69.4,1.6,78.4
48,325,"Medina County, Texas",39.3,90.7,2.6,51.6
48,475,"Ward County, Texas",33.2,85.5,4.9,52.9
48,213,"Henderson County, Texas",43.9,89.3,6.5,12.5
48,203,"Harrison County, Texas",37.9,73.7,21.1,12.9
48,327,"Menard County, Texas",49.1,81.3,0.7,34.3
48,277,"Lamar County, Texas",40.8,81.3,12.4,7.7
48,149,"Fayette County, Texas",47.0,90.2,6.4,20.8
48,491,"Williamson County, Texas",36.1,80.2,6.3,24.3
48,373,"Polk County, Texas",43.6,84.2,10.3,15.0
48,391,"Refugio County, Texas",41.9,79.8,5.9,50.2
48,055,"Caldwell County, Texas",35.4,79.7,6.4,51.5
48,487,"Wilbarger County, Texas",37.8,77.9,9.7,29.0
48,383,"Reagan County, Texas",31.4,41.0,0.7,70.7
48,189,"Hale County, Texas",33.1,85.7,4.8,59.1
48,419,"Shelby County, Texas",37.2,77.9,18.3,18.1
48,399,"Runnels County, Texas",40.8,92.2,3.1,33.9
48,407,"San Jacinto County, Texas",44.7,86.2,10.5,12.8
48,451,"Tom Green County, Texas",33.9,86.0,4.3,39.4
48,469,"Victoria County, Texas",35.7,87.6,6.0,46.5
48,473,"Waller County, Texas",29.0,60.8,24.6,29.8
48,485,"Wichita County, Texas",34.3,78.2,10.3,18.8
48,493,"Wilson County, Texas",40.2,93.1,1.5,39.4
48,219,"Hockley County, Texas",33.5,89.4,3.4,47.4
48,323,"Maverick County, Texas",29.6,92.7,0.5,95.2
48,329,"Midland County, Texas",31.7,84.2,6.6,44.0
48,297,"Live Oak County, Texas",42.2,92.7,2.9,39.4
48,299,"Llano County, Texas",57.6,93.4,0.1,10.2
48,147,"Fannin County, Texas",41.9,87.7,6.2,11.0
48,255,"Karnes County, Texas",34.7,72.6,8.0,54.0
48,041,"Brazos County, Texas",26.2,75.8,10.5,25.3
48,067,"Cass County, Texas",43.4,78.1,17.4,4.4
48,165,"Gaines County, Texas",27.9,93.7,2.2,41.2
48,179,"Gray County, Texas",36.6,85.2,4.4,28.5
48,313,"Madison County, Texas",34.7,73.4,15.0,22.9
48,237,"Jack County, Texas",39.7,93.0,4.8,16.6
48,259,"Kendall County, Texas",42.1,90.2,0.8,23.6
48,035,"Bosque County, Texas",46.7,95.1,1.6,18.0
48,029,"Bexar County, Texas",33.4,79.7,7.6,60.0
48,017,"Bailey County, Texas",33.5,83.4,0.8,64.3
48,023,"Baylor County, Texas",47.3,92.9,3.3,10.3
48,061,"Cameron County, Texas",31.5,94.5,0.5,89.5
48,121,"Denton County, Texas",35.2,75.0,9.5,19.2
48,477,"Washington County, Texas",41.6,77.6,16.7,15.8
48,343,"Morris County, Texas",43.0,69.3,23.7,9.5
48,429,"Stephens County, Texas",38.6,91.0,2.4,23.5
48,201,"Harris County, Texas",33.3,62.8,19.0,42.6
48,003,"Andrews County, Texas",31.2,92.4,2.0,56.0
48,171,"Gillespie County, Texas",50.3,91.1,0.1,22.9
48,177,"Gonzales County, Texas",36.5,61.7,6.7,50.5
48,305,"Lynn County, Texas",38.2,85.1,1.5,47.4
48,503,"Young County, Texas",41.4,94.9,2.0,18.4
48,505,"Zapata County, Texas",29.6,93.4,0.1,94.2
48,221,"Hood County, Texas",46.7,95.4,0.9,12.3
48,223,"Hopkins County, Texas",39.5,83.5,7.0,16.7
48,357,"Ochiltree County, Texas",31.6,88.3,1.4,53.8
48,269,"King County, Texas",46.5,99.1,0.0,16.7
48,275,"Knox County, Texas",39.5,85.1,6.5,34.0
48,309,"McLennan County, Texas",33.2,77.9,14.7,26.1
48,073,"Cherokee County, Texas",37.8,81.4,13.6,22.8
48,095,"Concho County, Texas",41.9,94.5,2.2,56.0
48,119,"Delta County, Texas",42.3,87.7,7.5,7.3
48,137,"Edwards County, Texas",49.3,99.7,0.0,58.1
48,133,"Eastland County, Texas",42.4,91.8,3.7,16.2
48,253,"Jones County, Texas",38.5,67.5,14.8,27.4
48,389,"Reeves County, Texas",35.6,78.8,3.3,75.1
48,403,"Sabine County, Texas",52.7,89.7,6.2,4.4
48,421,"Sherman County, Texas",40.4,88.0,0.4,42.6
48,437,"Swisher County, Texas",35.7,82.0,5.5,43.5
48,231,"Hunt County, Texas",37.8,79.4,8.0,15.8
48,063,"Camp County, Texas",38.7,72.6,16.6,24.7
48,195,"Hansford County, Texas",34.3,91.1,0.4,47.2
48,187,"Guadalupe County, Texas",36.7,72.2,7.9,37.7
48,077,"Clay County, Texas",46.2,95.1,0.6,5.9
48,217,"Hill County, Texas",42.1,86.6,6.7,20.5
48,347,"Nacogdoches County, Texas",30.6,75.9,17.8,19.2
48,369,"Parmer County, Texas",33.9,83.5,1.1,62.9
48,377,"Presidio County, Texas",41.8,94.7,0.0,83.6
48,465,"Val Verde County, Texas",31.7,92.5,1.6,81.8
48,135,"Ector County, Texas",30.3,80.7,4.6,59.7
48,173,"Glasscock County, Texas",36.0,70.6,0.0,43.8
48,185,"Grimes County, Texas",40.3,78.3,15.4,23.9
48,085,"Collin County, Texas",36.6,69.9,9.5,15.2
48,005,"Angelina County, Texas",37.2,79.2,14.8,21.9
48,101,"Cottle County, Texas",37.9,73.0,15.0,23.5
48,209,"Hays County, Texas",31.6,88.0,4.0,38.4
48,295,"Lipscomb County, Texas",34.9,85.1,0.5,30.3
48,321,"Matagorda County, Texas",37.8,72.9,9.8,42.0
48,371,"Pecos County, Texas",35.9,82.8,3.7,68.6
48,397,"Rockwall County, Texas",37.6,85.5,6.1,17.3
48,401,"Rusk County, Texas",38.5,78.6,17.2,16.5
48,447,"Throckmorton County, Texas",46.6,97.4,1.0,15.0
48,471,"Walker County, Texas",35.4,73.2,23.0,17.9
48,499,"Wood County, Texas",48.2,89.6,5.4,9.8
48,007,"Aransas County, Texas",49.6,89.3,1.5,27.3
48,075,"Childress County, Texas",30.9,83.6,7.6,31.0
48,081,"Coke County, Texas",50.3,89.4,0.6,21.3
48,099,"Coryell County, Texas",31.5,72.0,14.1,18.1
48,211,"Hemphill County, Texas",35.2,92.7,0.9,35.8
48,341,"Moore County, Texas",30.2,73.0,4.0,54.9
48,349,"Navarro County, Texas",38.6,75.0,13.0,26.8
48,405,"San Augustine County, Texas",49.4,73.5,21.1,7.0
48,417,"Shackelford County, Texas",43.0,96.1,0.2,11.6
48,427,"Starr County, Texas",28.7,95.1,0.1,99.1
48,461,"Upton County, Texas",37.2,47.7,6.8,50.6
48,021,"Bastrop County, Texas",38.6,71.1,7.9,36.8
48,191,"Hall County, Texas",43.5,81.0,8.1,34.4
48,159,"Franklin County, Texas",43.0,86.0,3.9,14.2
48,163,"Frio County, Texas",31.4,74.8,4.4,78.8
48,281,"Lampasas County, Texas",42.2,88.3,4.4,19.5
48,319,"Mason County, Texas",46.9,87.3,0.0,23.5
48,125,"Dickens County, Texas",43.9,91.3,3.1,30.4
48,439,"Tarrant County, Texas",34.3,67.9,16.2,28.5
48,001,"Anderson County, Texas",39.1,73.5,21.0,17.5
48,239,"Jackson County, Texas",38.5,86.2,6.6,32.9
48,331,"Milam County, Texas",41.3,84.5,9.8,26.2
48,093,"Comanche County, Texas",44.8,94.4,1.3,27.6
48,047,"Brooks County, Texas",32.7,90.0,0.7,93.9
19,029,"Cass County, Iowa",44.9,97.1,0.3,2.5
19,035,"Cherokee County, Iowa",46.8,94.8,2.3,1.3
19,047,"Crawford County, Iowa",37.8,85.8,2.6,27.8
19,057,"Des Moines County, Iowa",42.6,90.3,5.9,3.0
19,065,"Fayette County, Iowa",43.6,95.4,2.0,2.3
19,085,"Harrison County, Iowa",44.1,97.4,0.2,1.6
19,109,"Kossuth County, Iowa",45.5,97.0,1.1,2.4
19,129,"Mills County, Iowa",42.1,96.6,0.9,3.0
19,133,"Monona County, Iowa",46.5,96.8,0.3,1.9
19,139,"Muscatine County, Iowa",38.1,91.4,2.3,17.8
19,143,"Osceola County, Iowa",43.8,94.6,1.3,7.8
19,153,"Polk County, Iowa",35.3,84.3,6.6,8.2
19,187,"Webster County, Iowa",39.1,91.6,4.7,4.7
19,169,"Story County, Iowa",26.3,86.6,1.9,3.4
19,193,"Woodbury County, Iowa",35.7,86.2,3.5,16.2
19,013,"Black Hawk County, Iowa",34.9,84.0,9.1,4.3
19,075,"Grundy County, Iowa",42.5,98.3,0.6,1.3
19,097,"Jackson County, Iowa",44.7,96.8,0.5,1.4
19,105,"Jones County, Iowa",43.4,95.4,2.5,1.9
19,111,"Lee County, Iowa",43.2,93.7,2.6,3.6
19,131,"Mitchell County, Iowa",43.8,97.7,0.1,1.4
19,181,"Warren County, Iowa",38.3,96.2,0.5,2.7
19,161,"Sac County, Iowa",46.2,97.4,0.6,2.9
19,149,"Plymouth County, Iowa",39.9,94.8,0.7,5.0
19,041,"Clay County, Iowa",42.7,95.4,0.7,3.5
19,045,"Clinton County, Iowa",42.2,93.8,2.7,3.1
20,183,"Smith County, Kansas",51.6,96.6,0.2,2.1
20,067,"Grant County, Kansas",32.6,83.9,0.0,47.2
20,095,"Kingman County, Kansas",45.5,96.8,0.3,3.4
20,131,"Nemaha County, Kansas",39.9,96.9,0.6,2.0
20,149,"Pottawatomie County, Kansas",35.1,94.4,0.7,5.3
20,021,"Cherokee County, Kansas",41.9,90.4,0.6,2.5
20,015,"Butler County, Kansas",38.4,93.2,2.4,4.7
20,105,"Lincoln County, Kansas",46.4,97.7,0.7,3.2
20,191,"Sumner County, Kansas",41.1,94.4,1.1,5.4
20,195,"Trego County, Kansas",49.2,96.2,0.1,2.0
20,205,"Wilson County, Kansas",43.9,94.5,0.6,3.0
20,207,"Woodson County, Kansas",48.3,93.7,1.1,0.9
20,135,"Ness County, Kansas",48.7,95.8,0.7,10.2
20,141,"Osborne County, Kansas",46.7,96.2,0.4,2.1
20,011,"Bourbon County, Kansas",39.3,92.6,3.2,2.7
20,075,"Hamilton County, Kansas",32.2,89.3,3.7,35.8
20,097,"Kiowa County, Kansas",40.3,93.9,1.2,6.5
20,177,"Shawnee County, Kansas",38.9,82.5,8.3,12.2
20,181,"Sherman County, Kansas",38.8,90.8,0.7,12.1
20,193,"Thomas County, Kansas",36.1,94.3,1.8,6.0
20,125,"Montgomery County, Kansas",40.5,85.0,5.1,6.5
20,127,"Morris County, Kansas",47.7,96.0,0.1,4.7
20,153,"Rawlins County, Kansas",49.2,93.3,0.4,6.8
20,163,"Rooks County, Kansas",43.8,96.3,0.9,2.6
20,025,"Clark County, Kansas",44.3,94.0,0.6,8.4
20,053,"Ellsworth County, Kansas",42.3,89.3,4.6,6.0
20,077,"Harper County, Kansas",42.3,96.1,0.2,6.3
20,167,"Russell County, Kansas",49.1,95.1,1.5,3.1
20,111,"Lyon County, Kansas",33.4,89.5,2.3,21.0
20,145,"Pawnee County, Kansas",45.7,89.3,5.2,7.8
20,001,"Allen County, Kansas",41.8,93.6,1.5,3.5
20,033,"Comanche County, Kansas",47.5,97.7,0.0,6.9
20,049,"Elk County, Kansas",51.7,93.6,0.2,4.3
20,063,"Gove County, Kansas",48.1,95.5,0.6,3.5
20,079,"Harvey County, Kansas",39.5,93.0,1.9,11.8
20,083,"Hodgeman County, Kansas",49.1,96.4,0.0,8.6
20,093,"Kearny County, Kansas",34.4,91.4,1.8,31.3
20,185,"Stafford County, Kansas",44.4,95.2,0.6,13.3
20,113,"McPherson County, Kansas",41.1,95.2,1.1,4.1
20,139,"Osage County, Kansas",43.6,96.0,0.6,3.1
20,071,"Greeley County, Kansas",36.5,89.2,0.7,23.0
20,031,"Coffey County, Kansas",44.0,95.6,0.6,2.6
20,037,"Crawford County, Kansas",32.5,91.3,2.2,5.5
20,051,"Ellis County, Kansas",32.6,93.2,1.4,5.7
20,073,"Greenwood County, Kansas",48.7,95.2,0.3,3.8
20,099,"Labette County, Kansas",40.6,88.9,4.2,4.5
20,107,"Linn County, Kansas",43.9,95.6,0.6,2.6
20,173,"Sedgwick County, Kansas",35.2,78.3,9.0,14.4
20,175,"Seward County, Kansas",29.4,57.5,5.2,60.1
20,157,"Republic County, Kansas",51.1,97.7,0.3,1.9
20,065,"Graham County, Kansas",51.9,91.1,3.9,3.0
20,091,"Johnson County, Kansas",37.5,86.3,4.7,7.5
20,045,"Douglas County, Kansas",29.5,82.5,4.2,6.2
20,179,"Sheridan County, Kansas",44.3,98.0,0.4,4.8
20,121,"Miami County, Kansas",41.9,95.5,1.4,3.1
20,069,"Gray County, Kansas",36.2,97.0,0.8,15.7
20,199,"Wallace County, Kansas",43.1,94.7,0.3,5.3
20,189,"Stevens County, Kansas",34.7,88.5,0.7,36.0
20,201,"Washington County, Kansas",46.5,96.5,0.3,3.4
20,019,"Chautauqua County, Kansas",48.8,87.1,0.6,1.1
20,129,"Morton County, Kansas",43.1,91.6,0.9,23.0
20,155,"Reno County, Kansas",40.4,91.7,2.8,9.3
20,029,"Cloud County, Kansas",41.0,95.4,1.8,3.2
20,043,"Doniphan County, Kansas",41.3,92.1,5.5,2.8
20,081,"Haskell County, Kansas",36.6,89.7,0.0,30.1
20,101,"Lane County, Kansas",41.2,96.8,0.1,5.9
20,171,"Scott County, Kansas",39.4,94.4,0.0,17.9
20,133,"Neosho County, Kansas",40.1,94.7,1.2,5.0
20,013,"Brown County, Kansas",42.2,85.8,1.3,4.3
20,147,"Phillips County, Kansas",44.6,96.6,0.7,3.4
20,161,"Riley County, Kansas",25.1,82.2,6.3,8.3
20,039,"Decatur County, Kansas",49.5,97.8,0.1,2.8
20,087,"Jefferson County, Kansas",44.2,95.6,0.7,2.6
21,031,"Butler County, Kentucky",41.0,96.9,0.4,3.2
21,061,"Edmonson County, Kentucky",43.8,95.6,1.5,0.8
21,097,"Harrison County, Kentucky",42.1,95.4,1.9,2.4
21,023,"Bracken County, Kentucky",40.7,96.8,0.0,1.8
21,143,"Lyon County, Kentucky",48.9,93.3,4.5,2.9
21,063,"Elliott County, Kentucky",41.9,96.2,3.4,0.3
21,111,"Jefferson County, Kentucky",38.1,71.9,21.5,5.2
21,123,"Larue County, Kentucky",40.8,92.9,3.6,3.2
21,161,"Mason County, Kentucky",40.7,90.7,5.4,1.8
21,167,"Mercer County, Kentucky",42.2,93.0,3.9,2.9
21,201,"Robertson County, Kentucky",44.1,99.1,0.7,0.6
21,207,"Russell County, Kentucky",43.1,94.6,0.8,3.7
21,229,"Washington County, Kentucky",40.7,89.3,5.2,4.5
21,007,"Ballard County, Kentucky",43.3,93.3,4.2,1.3
21,009,"Barren County, Kentucky",40.3,92.6,3.8,3.1
21,087,"Green County, Kentucky",44.6,95.0,1.3,0.5
21,091,"Hancock County, Kentucky",39.4,96.4,1.4,1.5
21,159,"Martin County, Kentucky",39.3,93.5,5.3,1.7
21,093,"Hardin County, Kentucky",36.3,79.6,11.5,5.7
21,149,"McLean County, Kentucky",41.3,97.6,0.5,1.4
21,183,"Ohio County, Kentucky",40.6,97.3,0.9,3.4
21,197,"Powell County, Kentucky",39.2,96.8,0.2,1.6
21,233,"Webster County, Kentucky",41.1,90.9,4.1,5.5
21,033,"Caldwell County, Kentucky",43.5,92.3,6.6,1.7
21,045,"Casey County, Kentucky",42.9,97.3,0.7,2.9
21,047,"Christian County, Kentucky",28.4,71.3,21.2,7.7
21,085,"Grayson County, Kentucky",40.5,95.8,1.0,1.4
21,103,"Henry County, Kentucky",41.3,93.3,2.9,3.2
21,107,"Hopkins County, Kentucky",41.9,90.0,6.4,2.0
21,109,"Jackson County, Kentucky",41.0,99.6,0.1,0.1
21,125,"Laurel County, Kentucky",39.6,97.0,0.9,1.5
21,157,"Marshall County, Kentucky",44.8,97.7,0.6,1.6
21,163,"Meade County, Kentucky",38.5,91.7,3.4,3.8
21,173,"Montgomery County, Kentucky",39.1,94.8,2.9,2.7
21,181,"Nicholas County, Kentucky",41.5,96.5,1.3,1.7
21,185,"Oldham County, Kentucky",39.0,91.2,3.7,3.9
21,187,"Owen County, Kentucky",41.2,96.0,1.6,2.7
21,203,"Rockcastle County, Kentucky",42.5,98.1,0.1,0.9
21,209,"Scott County, Kentucky",36.2,88.1,4.8,4.4
21,227,"Warren County, Kentucky",32.8,81.6,9.0,5.3
21,003,"Allen County, Kentucky",40.0,95.3,1.5,2.1
21,017,"Bourbon County, Kentucky",42.1,90.4,7.1,6.9
21,019,"Boyd County, Kentucky",41.9,94.5,2.6,1.8
21,029,"Bullitt County, Kentucky",40.1,96.0,0.8,1.9
21,055,"Crittenden County, Kentucky",43.6,96.6,1.2,1.1
21,067,"Fayette County, Kentucky",34.4,75.4,14.4,7.2
21,075,"Fulton County, Kentucky",43.1,72.2,25.0,1.9
21,115,"Johnson County, Kentucky",41.8,97.3,0.5,0.4
21,165,"Menifee County, Kentucky",46.2,99.4,0.1,0.0
21,175,"Morgan County, Kentucky",41.3,93.7,3.3,0.9
21,193,"Perry County, Kentucky",41.2,96.0,1.1,1.0
21,237,"Wolfe County, Kentucky",41.6,98.8,0.1,0.3
21,051,"Clay County, Kentucky",39.7,93.6,3.4,2.7
21,013,"Bell County, Kentucky",41.6,95.3,2.9,1.0
21,025,"Breathitt County, Kentucky",41.6,97.4,1.1,1.1
21,083,"Graves County, Kentucky",40.3,90.4,4.4,6.4
21,099,"Hart County, Kentucky",40.2,93.3,4.2,1.8
21,231,"Wayne County, Kentucky",42.6,94.8,2.3,2.3
21,155,"Marion County, Kentucky",39.7,89.5,7.4,2.7
21,221,"Trigg County, Kentucky",45.8,90.4,8.7,2.1
21,015,"Boone County, Kentucky",37.3,90.8,3.1,4.1
21,131,"Leslie County, Kentucky",41.8,97.7,0.1,0.7
21,121,"Knox County, Kentucky",40.0,96.7,1.2,1.2
21,127,"Lawrence County, Kentucky",41.1,97.5,0.6,1.1
21,139,"Livingston County, Kentucky",45.7,97.4,0.7,1.8
21,195,"Pike County, Kentucky",42.1,97.5,0.9,0.9
21,211,"Shelby County, Kentucky",39.1,87.6,6.3,9.5
21,005,"Anderson County, Kentucky",41.0,95.3,2.5,1.7
21,027,"Breckinridge County, Kentucky",42.9,95.4,1.8,1.4
21,073,"Franklin County, Kentucky",40.5,82.6,9.5,3.2
21,117,"Kenton County, Kentucky",37.0,90.1,4.5,3.1
21,151,"Madison County, Kentucky",34.0,91.4,4.3,2.4
21,153,"Magoffin County, Kentucky",42.1,99.9,0.0,0.4
21,189,"Owsley County, Kentucky",42.5,98.2,1.4,0.4
21,213,"Simpson County, Kentucky",39.5,85.6,9.9,2.4
21,217,"Taylor County, Kentucky",37.9,91.0,3.9,2.4
21,219,"Todd County, Kentucky",37.6,87.8,8.0,3.9
21,039,"Carlisle County, Kentucky",42.9,95.3,1.3,2.2
21,053,"Clinton County, Kentucky",41.7,97.6,0.4,2.8
21,077,"Gallatin County, Kentucky",38.9,93.5,1.8,5.4
21,079,"Garrard County, Kentucky",42.7,96.1,1.1,2.3
21,069,"Fleming County, Kentucky",40.9,96.2,1.6,1.3
21,037,"Campbell County, Kentucky",38.1,93.8,3.2,2.0
22,113,"Vermilion Parish, Louisiana",37.4,81.4,14.8,3.4
22,089,"St. Charles Parish, Louisiana",37.6,69.8,26.5,6.0
22,029,"Concordia Parish, Louisiana",37.8,57.8,41.1,1.4
22,107,"Tensas Parish, Louisiana",43.5,44.9,54.5,2.6
22,093,"St. James Parish, Louisiana",39.9,48.4,49.7,1.6
22,043,"Grant Parish, Louisiana",38.3,78.5,16.7,5.0
22,051,"Jefferson Parish, Louisiana",39.2,62.8,26.8,14.4
22,013,"Bienville Parish, Louisiana",41.6,54.5,43.0,0.2
22,015,"Bossier Parish, Louisiana",35.1,72.1,22.3,6.6
22,023,"Cameron Parish, Louisiana",44.5,93.3,4.2,5.9
22,037,"East Feliciana Parish, Louisiana",43.0,54.2,44.0,1.6
22,095,"St. John the Baptist Parish, Louisiana",36.6,39.6,55.7,5.9
22,075,"Plaquemines Parish, Louisiana",36.2,67.9,20.5,7.1
22,073,"Ouachita Parish, Louisiana",35.4,59.7,37.5,2.2
22,079,"Rapides Parish, Louisiana",37.3,63.7,31.8,3.1
22,117,"Washington Parish, Louisiana",39.5,67.0,30.1,2.2
22,097,"St. Landry Parish, Louisiana",36.3,56.2,41.1,2.1
22,105,"Tangipahoa Parish, Louisiana",35.1,67.1,29.6,4.2
22,001,"Acadia Parish, Louisiana",36.2,79.1,17.8,2.5
22,101,"St. Mary Parish, Louisiana",39.1,60.2,31.2,6.9
22,123,"West Carroll Parish, Louisiana",39.8,80.4,16.1,3.5
